District,shopId,user_name,shop_name,last_login_time,last_tp_ack_date,last_ob_date,last_sold_date
Barabanki,"13349","13349",( 13349) RAANI KATRA,,,,
Pryagraj,"13352","13352",( 13352) CHANDPUR SALORI,,,,
Barabanki,"13366","13366",( 13366) BARAIN DERE RAAJA,,,,
Pryagraj,"13370","13370",( 13370) PRAYAG STATION ROAD,,,,
Barabanki,"13373","13373",( 13373) KHAJURI,,,,
Ayodhya,"13376","13376",( 13376) NAKA BYPAS,,,,
Barabanki,"13383","13383",( 13383) PURANIYA,,,,
Barabanki,"13395","13395",( 13395) BHARTHEEPUR,,,,
Pryagraj,"13403","13403",( 13403) STATION ROAD (LEADER ROAD)-(A),"2022-05-02 12:02:48.0","2022-05-02 12:05:18.0",,"2022-05-02 12:05:51.0"
Ayodhya,"13407","13407",( 13407) RAIBARAYLE ROAD,,,,
Barabanki,"13417","13417",( 13417) TIKAITNAGAR NO-2,,,,
Barabanki,"13438","13438",( 13438) POORETAMYIK PURWA,,,,
Ayodhya,"13444","13444",( 13444) BAZAZA,,,,
Barabanki,"13453","13453",( 13453) MAILARAYGANJ,,,,
Barabanki,"13468","13468",( 13468) KARAURA CHAURAHA,,,,
Pryagraj,"13470","13470",( 13470) ANDAVA,,,,
Ayodhya,"13473","13473",( 13473) NIYAVA,,,,
Barabanki,"13486","13486",( 13486) MARAUCHA,,,,
Pryagraj,"13489","13489",( 13489) TRANSPORT NAGAR-(A),,,,
Ayodhya,"13494","13494",( 13494) SAAHABGANJ,,,,
Barabanki,"13501","13501",( 13501) MOHADDEEN PUR,,,,
Barabanki,"13518","13518",( 13518) GAZIPUR,,,,
Ayodhya,"13527","13527",( 13527) READGANJ,,,,
Pryagraj,"13531","13531",( 13531) LAWTHER ROAD,,,,
Barabanki,"13539","13539",( 13539) DARGAPUR,,,,
Barabanki,"13553","13553",( 13553) ROHILA NAGAR,,,,
Pryagraj,"13555","13555",( 13555) STANALY ROAD,,,,
Ayodhya,"13556","13556",( 13556) KRISHANA PAILESH,,,,
Barabanki,"13565","13565",( 13565) BATSIYA (MAJHELA),,,,
Barabanki,"13582","13582",( 13582) KARONI BANDHA,,,,
Barabanki,"13593","13593",( 13593) BHAWANIGANJ,,,,
Pryagraj,"13597","13597",( 13597) CIVIL LINES,"2022-05-02 18:15:10.0","2022-05-02 18:18:24.0",,"2022-05-02 18:19:04.0"
Barabanki,"13605","13605",( 13605) SURATGANJ,,,,
Barabanki,"13613","13613",( 13613) LALPUR KARAUTA,,,,
Pryagraj,"13625","13625",( 13625) MG MARG,,,,
Barabanki,"13629","13629",( 13629) BINDAURA CHAURAHA (BINDAURA CHAURAHA SE KINHAULI MAARG PAR),,,,
Ayodhya,"13638","13638",( 13638) AMANIGANJ JALKAL KARYALAY KA NIKAT,,,,
Barabanki,"13639","13639",( 13639) TRILOKPUR CHAURAHA,,,,
Barabanki,"13649","13649",( 13649) GANESHPUR KASBA,,,,
Barabanki,"13658","13658",( 13658) RAMNAGAR NO-1 (KASBE KE MADHYA),,,,
Ayodhya,"13677","13677",( 13677) RUDAULI,,,,
Barabanki,"13682","13682",( 13682) RANIGANJ,,,,
Ayodhya,"13709","13709",( 13709) GOSAIGANJ,,,,
Barabanki,"13711","13711",( 13711) SUDHIYAMAU (KASBE ME),,,,
Barabanki,"13725","13725",( 13725) RAANI BAJAR,,,,
Ayodhya,"13730","13730",( 13730) BIKAPUR,,,,
Barabanki,"13743","13743",( 13743) RAMNAGAR NO-2 (BARABANKI BAHRAICH ROAD PAR)-(A),,,,
Barabanki,"13753","13753",( 13753) GANESHPUR MOD (PARIWAHAN NIGAM DHAABE KE PASS)-(A),,,,
Barabanki,"13762","13762",( 13762) AMOLIKALA,,,,
Barabanki,"13775","13775",( 13775) LODHAURA,,,,
Ayodhya,"13785","13785",( 13785) BHADARSA,,,,
Barabanki,"13793","13793",( 13793) KADAKAPUR,,,,
Barabanki,"13805","13805",( 13805) BUDHVAL,,,,
Barabanki,"13814","13814",( 13814) DURGAPUR,,,,
Barabanki,"13820","13820",( 13820) BHAIRAMPUR,,,,
Barabanki,"13828","13828",( 13828) SIRKAULI THAKUR,,,,
Barabanki,"13832","13832",( 13832) DADAURA,,,,
Barabanki,"13835","13835",( 13835) AMRAEE,,,,
Barabanki,"13851","13851",( 13851) SEMRAYA,,,,
Barabanki,"13861","13861",( 13861) BHAIRAMPUR PUL (ANOOPGANJ GRAM SABHA),,,,
Barabanki,"13871","13871",( 13871) NATHUNAPUR PUL (GRAM SABHA RAMPUR MAAN SINGH),,,,
Barabanki,"13879","13879",( 13879) MAHMOODPUR (SULTANPUR KHADANJA MAARG MOD),,,,
Barabanki,"13888","13888",( 13888) HETMAPUR,,,,
Pryagraj,"13906","13906",( 13906) CIVIL LINES NO.2,"2022-05-02 16:30:39.0","2022-04-30 15:27:16.0",,"2022-05-02 15:58:51.0"
Ayodhya,"13909","13909",( 13909) GOSAIGANJ KATRA,,,,
Pryagraj,"13924","13924",( 13924) PREETAM NAGAR-KANHAIPUR-(A),,,,
Pryagraj,"13940","13940",( 13940) BAI KA BAGH,,,,
Ayodhya,"13946","13946",( 13946) RANOPALI,,,,
Pryagraj,"13956","13956",( 13956) KHAN CHAURAHA- MAHEWA ROAD,,,,
Pryagraj,"13972","13972",( 13972) LALGOPAL GANJ-(A),,,,
Ayodhya,"14036","14036",( 14036) ABBUSARAY,,,,
Ayodhya,"14050","14050",( 14050) SAHJAHAPUR,,,,
Ayodhya,"14059","14059",( 14059) MOHBRABAZAR,,,,
Ayodhya,"14070","14070",( 14070) TARUN,,,,
Pryagraj,"14073","14073",( 14073) CIVIL LINES NO.2 (MG MARG SUBHAS CHAURAHA SE HOTEL HARSH KE MADHYA,,,,
Ayodhya,"14074","14074",( 14074) RAUNAHI,,,,
Pryagraj,"14078","14078",( 14078) CIVIL LINES NO.3,,,,
Ayodhya,"14079","14079",( 14079) DARSHANNAGAR,,,,
Ayodhya,"14086","14086",( 14086) MASODHA,,,,
Pryagraj,"14087","14087",( 14087) CIVIL LINES NO. 4,,,,
Ayodhya,"14094","14094",( 14094) CHAURAYBAZAR,,,,
Ayodhya,"14100","14100",( 14100) HAIDARGANJ,,,,
Ayodhya,"14107","14107",( 14107) KUMARGANJ,,,,
Ayodhya,"14114","14114",( 14114) CHANDPUR,,,,
Pryagraj,"14120","14120",( 14120) CIVIL LINES NO.5,,,,
Lucknow,"14123","14123",( 14123) DAINIK JAGRAN CHAURAHA,"2022-04-25 14:44:46.0",,,
Ayodhya,"14124","14124",( 14124) MYABAZAR,,,,
Pryagraj,"14132","14132",( 14132) STAINALY ROAD-(A),"2022-05-02 17:06:17.0","2022-05-02 17:09:05.0",,"2022-05-02 17:09:48.0"
Ayodhya,"14135","14135",( 14135) MILKIPUR,,,,
Lucknow,"14138","14138",( 14138) ASHOK MARG NEAR HDFC BANK,"2022-05-02 13:21:11.0",,,
Pryagraj,"14142","14142",( 14142) S.P. MARG,"2022-05-02 17:59:53.0","2022-05-02 18:01:54.0",,"2022-05-02 18:02:37.0"
Pryagraj,"14148","14148",( 14148) RAJAPUR,,,,
Ayodhya,"14157","14157",( 14157) HARINATEENGANJ,,,,
Lucknow,"14163","14163",( 14163) LALBAGH NO.1 (LALBAGH CHAURAHA),,,,
Pryagraj,"14167","14167",( 14167) THORNHIL ROAD,,,,
Ayodhya,"14173","14173",( 14173) KUCHRABAZAR,,,,
Lucknow,"14181","14181",( 14181) NARHI MACHLI MANDI,"2022-05-02 14:39:37.0","2022-05-02 14:19:03.0",,"2022-05-02 17:25:04.0"
Pryagraj,"14185","14185",( 14185) JOHNSTON GANJ,,,,
Ayodhya,"14192","14192",( 14192) SUCHITAGANJ,,,,
Ayodhya,"14207","14207",( 14207) PURABAZAR,,,,
Pryagraj,"14208","14208",( 14208) ZERO ROAD,,,,
Ayodhya,"14216","14216",( 14216) RAMPUR BHAGAN,,,,
Ayodhya,"14228","14228",( 14228) BAZAR KRISHANANAND,,,,
Ayodhya,"14241","14241",( 14241) ARKUNA,,,,
Pryagraj,"14243","14243",( 14243) HIVET ROAD,,,,
Lucknow,"14261","14261",( 14261) SADAR ROAD UDAIGANJ (HUSAINGANJ),"2022-04-29 21:17:32.0","2022-04-29 21:17:53.0",,"2022-04-29 21:29:48.0"
Pryagraj,"14269","14269",( 14269) RAMBHAVAN,,,,
Ayodhya,"14275","14275",( 14275) INDURASTRAIL AREA JALALABAD,,,,
Pryagraj,"14282","14282",( 14282) CHAUK,,,,
Ayodhya,"14289","14289",( 14289) MAHABUBGANJ,,,,
Pryagraj,"14298","14298",( 14298) MALAAK HARHAR,"2022-05-02 18:07:40.0","2022-05-02 18:02:22.0",,"2022-05-02 18:04:50.0"
Lucknow,"14301","14301",( 14301) GAUTAM BUDDHA MARG NEAR MOHAN HOTEL,"2022-05-01 10:16:31.0","2022-04-29 17:49:49.0",,"2022-05-01 13:49:40.0"
Ayodhya,"14311","14311",( 14311) AMANIGANJ,,,,
Pryagraj,"14312","14312",( 14312) NEVADA,,,,
Ayodhya,"14326","14326",( 14326) SHAHGANJ,,,,
Pryagraj,"14336","14336",( 14336) BAIRAHANA,"2022-05-02 14:50:36.0","2022-05-02 14:50:50.0",,"2022-05-02 14:51:12.0"
Pryagraj,"14346","14346",( 14346) KEEDGANJ,,,,
Lucknow,"14349","14349",( 14349) BALLU ADDA,,,,
Pryagraj,"14359","14359",( 14359) MUTTHIGANJ,,,,
Lucknow,"14366","14366",( 14366) DALIGANJ (NEAR PANNA LAL CHAURAHE),,,,
Ayodhya,"14371","14371",( 14371) DAURI HINDU SINGH,,,,
Pryagraj,"14374","14374",( 14374) BALUAGHAT,,,,
Pryagraj,"14384","14384",( 14384) NAINI NO.1 (MEVALAL KI BAGIYA),"2022-05-01 11:31:16.0","2022-05-01 11:28:02.0",,"2022-05-01 11:28:21.0"
Ayodhya,"14386","14386",( 14386) PACHIYANA,,,,
Ayodhya,"14392","14392",( 14392) RANIBAZAR,,,,
Pryagraj,"14399","14399",( 14399) CHHIWIKI STATION,"2022-05-01 17:13:18.0",,,
Ayodhya,"14403","14403",( 14403) BAKARGANJ,,,,
Pryagraj,"14409","14409",( 14409) GAUGHAT (YAMUNA BANK ROAD),,,,
Pryagraj,"14419","14419",( 14419) ASHOK TALKIES CHAURAHA,"2022-05-01 17:55:20.0","2022-05-01 17:52:43.0",,"2022-05-01 17:56:51.0"
Pryagraj,"14430","14430",( 14430) RAMBAAG,,,,
Pryagraj,"14453","14453",( 14453) PHAPHAMAU,"2022-04-30 17:40:18.0","2022-04-30 17:08:39.0",,"2022-04-30 17:43:17.0"
Lucknow,"14458","14458",( 14458) SITAPUR ROAD AHIBARANPUR (NEAR DALIGANJ RAILWAY CROSSING),,,,
Pryagraj,"14464","14464",( 14464) GADDOPUR,,,,
Ayodhya,"14469","14469",( 14469) PURAY KIRAT KANTA,,,,
Lucknow,"14484","14484",( 14484) ALIGANJ SECTOR-H (NEAR PURANIA CHAURAHA),,,,
Pryagraj,"14504","14504",( 14504) MAUAYIMA,,,,
Lucknow,"14512","14512",( 14512) MAHANAGAR (NEAR GOAL MARKET),,,,
Pryagraj,"14526","14526",( 14526) LALGOPAL GANJ,,,,
Pryagraj,"14556","14556",( 14556) SORAON,"2022-05-01 10:49:53.0",,,
Lucknow,"14560","14560",( 14560) NISHATGANJ (NEAR PAPER MILL TIRAHA NEAR POLICE CHOWKI),,,,
Ayodhya,"14564","14564",( 14564) GOLABAZAR,,,,
Lucknow,"14575","14575",( 14575) NIRALA NAGAR,"2022-05-02 13:18:35.0","2022-04-29 15:08:42.0",,"2022-04-29 15:10:16.0"
Pryagraj,"14579","14579",( 14579) BALKARANPUR,,,,
Ayodhya,"14580","14580",( 14580) BARAGAON,,,,
Pryagraj,"14594","14594",( 14594) KAURIHAR,,,,
Pryagraj,"14606","14606",( 14606) MANSOORABAD,,,,
Ayodhya,"14610","14610",( 14610) NANSABAZAR,,,,
Lucknow,"14611","14611",( 14611) JANKIPURAM (BETWEEN VERMA PETROL PUMP AND SACHIVALAYA COLONY),,,,
Pryagraj,"14617","14617",( 14617) NAWABGANJ,"2022-05-02 14:43:53.0","2022-05-02 14:39:08.0",,"2022-05-02 14:45:27.0"
Ayodhya,"14626","14626",( 14626) AMSIN,,,,
Pryagraj,"14633","14633",( 14633) ANAPUR,,,,
Ayodhya,"14642","14642",( 14642) SANJAYGANJ,,,,
Pryagraj,"14659","14659",( 14659) HOLAGARH,"2022-05-02 09:15:19.0","2022-04-30 17:26:15.0",,"2022-04-30 17:48:05.0"
Ayodhya,"14671","14671",( 14671) HANUMATNAGAR,,,,
Pryagraj,"14676","14676",( 14676) BIGAHIYA CHAURAHA,,,,
Lucknow,"14697","14697",( 14697) RAHIMNAGAR (NEAR AHUJA PETROL PUMP BETWEEN RAHIMNAGAR CHAURAHA),,,,
Pryagraj,"14701","14701",( 14701) DAHIYAWAN,"2022-05-02 17:41:26.0","2022-04-30 18:43:44.0",,"2022-04-30 18:44:10.0"
Pryagraj,"14711","14711",( 14711) PRASAADPUR,,,,
Ayodhya,"14738","14738",( 14738) HARANTEENGANJ NO. 2 PACHIM,,,,
Pryagraj,"14742","14742",( 14742) KALANDARPUR,"2022-04-30 18:44:43.0","2022-04-30 18:42:04.0",,"2022-04-30 18:46:34.0"
Ayodhya,"14753","14753",( 14753) JUBERGANJ BAZAR,,,,
Pryagraj,"14786","14786",( 14786) BLOCK BAZAR MAUAYIMA,,,,
Ayodhya,"14792","14792",( 14792) KUMARGANJ NO. 2 JORIYAM,,,,
Pryagraj,"14797","14797",( 14797) TILAI BAZAR,,,,
Ayodhya,"14814","14814",( 14814) BANBEERPUR AJAYNAGAR,,,,
Pryagraj,"14823","14823",( 14823) KURGAON,,,,
Ayodhya,"14832","14832",( 14832) KHAIRNPUR,,,,
Pryagraj,"14833","14833",( 14833) ALLIPUR,,,,
Pryagraj,"14849","14849",( 14849) GAURA,,,,
Ayodhya,"14851","14851",( 14851) BHAILSAR,,,,
Ayodhya,"14861","14861",( 14861) RAUJAGAON,,,,
Pryagraj,"14863","14863",( 14863) HARISEN GANJ,,,,
Ayodhya,"14874","14874",( 14874) PATRANGA,,,,
Pryagraj,"14881","14881",( 14881) THARWAI,,,,
Ayodhya,"14887","14887",( 14887) SUJAGANJ,,,,
Pryagraj,"14911","14911",( 14911) HATHIGAHA,,,,
Ayodhya,"14914","14914",( 14914) RANEEMAU CHAURAHA,,,,
Pryagraj,"14926","14926",( 14926) RAJAPUR MAKSOODAN,,,,
Ayodhya,"14929","14929",( 14929) MAWAI CHAURAHA,,,,
Pryagraj,"14938","14938",( 14938) BAKA JALALPUR,,,,
Pryagraj,"14947","14947",( 14947) HARAKHPUR TIRAHA,,,,
Ayodhya,"14951","14951",( 14951) NEVRA,,,,
Pryagraj,"14957","14957",( 14957) SEMARI CHAURAHA,"2022-05-02 07:13:32.0",,,
Ayodhya,"14966","14966",( 14966) BABABAZAR,,,,
Pryagraj,"14978","14978",( 14978) ISMILEPUR,,,,
Ayodhya,"14985","14985",( 14985) MAWAI BAZAR THANEE KE PASS,,,,
Pryagraj,"15001","15001",( 15001) CHAUBARA CHAURAHA NYAYIPUR,,,,
Ayodhya,"15023","15023",( 15023) KOCHAA BAZAR,,,,
Ayodhya,"15034","15034",( 15034) MOTIGANJ,,,,
Lucknow,"15065","15065",( 15065) ALIGANJ SECTOR-P(NEAR BELIGARD TIRAHA),,,,
Ayodhya,"15074","15074",( 15074) NAKA,,,,
Ayodhya,"15089","15089",( 15089) CIVIL LINE,,,,
Ayodhya,"15186","15186",( 15186) CHOWK,,,,
Ayodhya,"15199","15199",( 15199) FATEHGANJ,,,,
Ayodhya,"15214","15214",( 15214) NAKA,,,,
Ayodhya,"15254","15254",( 15254) CIVIL LINE NO. 1-(A),,,,
Ayodhya,"15297","15297",( 15297) MODAHA,,,,
Ayodhya,"15314","15314",( 15314) SAHADATGANJ,,,,
Ayodhya,"15325","15325",( 15325) SAHABGANJ,,,,
Ayodhya,"15339","15339",( 15339) DEVKALI,,,,
Ayodhya,"15361","15361",( 15361) BEGAMGANJ,,,,
Ayodhya,"15399","15399",( 15399) HAIDARGANJ-(A),,,,
Ayodhya,"15438","15438",( 15438) GAURAPATTI,,,,
Ayodhya,"15447","15447",( 15447) CIVIL LINE NO. 2,,,,
Ayodhya,"15462","15462",( 15462) WAJIRGANJ,,,,
Ayodhya,"15473","15473",( 15473) MASTABBAG,,,,
Pryagraj,"15509","15509",( 15509) JHUSHI,,,,
Pryagraj,"15522","15522",( 15522) CHAKMALI I,,,,
Ayodhya,"15526","15526",( 15526) RASULABAD,,,,
Pryagraj,"15537","15537",( 15537) AVAS VIKAS,,,,
Ayodhya,"15544","15544",( 15544) RUDAULI NO. 1,,,,
Pryagraj,"15550","15550",( 15550) PHOOLPUR,,,,
Ayodhya,"15560","15560",( 15560) RUDAULI NO.2,,,,
Pryagraj,"15581","15581",( 15581) ANDAVA,"2022-05-02 14:27:26.0","2022-05-02 14:14:37.0",,"2022-05-02 14:20:35.0"
Ayodhya,"15595","15595",( 15595) TEDHIBAZAR,,,,
Pryagraj,"15596","15596",( 15596) NAI JHUSI,,,,
Ayodhya,"15610","15610",( 15610) KASHIPUR,,,,
Ayodhya,"15628","15628",( 15628) GOSAIGANJ,,,,
Ayodhya,"15645","15645",( 15645) GOSAIGANJ KATRA,,,,
Ayodhya,"15654","15654",( 15654) RAMGANJ,,,,
Ayodhya,"15664","15664",( 15664) BIKAPUR,,,,
Ayodhya,"15674","15674",( 15674) BHADARSA,,,,
Ayodhya,"15689","15689",( 15689) BACHRDA SULTANPUR-(A),,,,
Ayodhya,"15705","15705",( 15705) USRU NAVEEN MANDI,,,,
Ayodhya,"15718","15718",( 15718) FAIZABAD BYPASS,,,,
Ayodhya,"15731","15731",( 15731) DEVKALI BYPASS,,,,
Ayodhya,"15739","15739",( 15739) MOHABBRA BAZAR,,,,
Ayodhya,"15747","15747",( 15747) GOPALGANJ,,,,
Pryagraj,"15762","15762",( 15762) KASERU KALA,,,,
Pryagraj,"15767","15767",( 15767) HANUMAANGANJ,,,,
Pryagraj,"15777","15777",( 15777) NARAYAN DAS KA PURA,,,,
Pryagraj,"15783","15783",( 15783) CHHATNAG,,,,
Ayodhya,"15786","15786",( 15786) HANUMATNAGAR,,,,
Pryagraj,"15790","15790",( 15790) AGAHUA,,,,
Pryagraj,"15801","15801",( 15801) SARAYINAYAT,,,,
Ayodhya,"15804","15804",( 15804) CHANDPUR,,,,
Pryagraj,"15809","15809",( 15809) BAGAIKHURD,,,,
Ayodhya,"15818","15818",( 15818) GAUDDOPUR,,,,
Ayodhya,"15830","15830",( 15830) KISHUNDASPUR,,,,
Pryagraj,"15871","15871",( 15871) DHOKARI CHAURAHA,,,,
Ayodhya,"15874","15874",( 15874) SAHANAWA CHAURAHA,,,,
Pryagraj,"15880","15880",( 15880) BARNA BAZAR,,,,
Ayodhya,"15884","15884",( 15884) MAHBOOBGANJ,,,,
Ayodhya,"15889","15889",( 15889) MAYABAZAR,,,,
Pryagraj,"15897","15897",( 15897) SIHIPUR MOD,,,,
Ayodhya,"15903","15903",( 15903) PURABAZAR,,,,
Pryagraj,"15906","15906",( 15906) KOTWA,"2022-05-01 17:58:38.0","2022-05-01 17:37:11.0",,"2022-05-01 17:41:00.0"
Pryagraj,"15912","15912",( 15912) SIKANDARA,,,,
Ayodhya,"15914","15914",( 15914) RASULABAD,,,,
Pryagraj,"15918","15918",( 15918) BAHARIYA,"2022-05-02 18:28:05.0","2022-05-02 18:30:33.0",,"2022-05-02 18:30:59.0"
Ayodhya,"15930","15930",( 15930) BILLAHARGHAT,,,,
Pryagraj,"15933","15933",( 15933) MUBARAKPUR,,,,
Pryagraj,"15943","15943",( 15943) KARNAYIPUR,,,,
Pryagraj,"15949","15949",( 15949) TAKIYA GARAPUR,,,,
Ayodhya,"15954","15954",( 15954) DILASIGANJ,,,,
Pryagraj,"15955","15955",( 15955) SAHIDAGANJ,"2022-04-30 18:23:39.0","2022-04-30 18:16:28.0",,"2022-04-30 18:25:06.0"
Ayodhya,"15963","15963",( 15963) AMSIN,,,,
Pryagraj,"15964","15964",( 15964) GAHARPUR MALIKIYA,,,,
Ayodhya,"15972","15972",( 15972) SAMAHE KALA,,,,
Ayodhya,"15976","15976",( 15976) MANAPARA,,,,
Ayodhya,"15982","15982",( 15982) BABBUGANJ,,,,
Pryagraj,"15984","15984",( 15984) HANDIA,,,,
Pryagraj,"15989","15989",( 15989) BARETHI,"2022-05-02 17:42:03.0","2022-05-02 14:18:35.0",,"2022-05-02 14:29:12.0"
Ayodhya,"15992","15992",( 15992) NAVKABEERPUR,,,,
Pryagraj,"15994","15994",( 15994) BHARUTI,,,,
Pryagraj,"15999","15999",( 15999) BARAUT,,,,
Pryagraj,"16005","16005",( 16005) BALIPUR,,,,
Ayodhya,"16007","16007",( 16007) TANDAULI,,,,
Pryagraj,"16010","16010",( 16010) JANGHAI,,,,
Ayodhya,"16017","16017",( 16017) MEDANIPUR,,,,
Pryagraj,"16018","16018",( 16018) CHAKPUREMIYA,,,,
Pryagraj,"16023","16023",( 16023) BIBIPUR,,,,
Ayodhya,"16025","16025",( 16025) VANDANPUR,,,,
Pryagraj,"16030","16030",( 16030) RASAAR,,,,
Ayodhya,"16035","16035",( 16035) KARMA KODARI-RAMPUR SARDHA,,,,
Pryagraj,"16036","16036",( 16036) KATAHARA,,,,
Pryagraj,"16042","16042",( 16042) SAIDABAD BAZAR,,,,
Ayodhya,"16043","16043",( 16043) GANGULI CHAURAHA,,,,
Pryagraj,"16046","16046",( 16046) MOHANGANJ,,,,
Ayodhya,"16050","16050",( 16050) POUSARA,,,,
Pryagraj,"16052","16052",( 16052) DHANUPUR,,,,
Ayodhya,"16055","16055",( 16055) RAMPUR HALWARA,,,,
Pryagraj,"16057","16057",( 16057) IMAMGANJ,,,,
Pryagraj,"16060","16060",( 16060) VARI TIRAHA,,,,
Pryagraj,"16065","16065",( 16065) BHESKI,,,,
Ayodhya,"16071","16071",( 16071) BAKARGANJ,,,,
Ayodhya,"16076","16076",( 16076) RAMPUR BHAGAN,,,,
Pryagraj,"16078","16078",( 16078) ASADHIYA,,,,
Ayodhya,"16080","16080",( 16080) TARUN,,,,
Pryagraj,"16083","16083",( 16083) MOHAMMADABAD CHAURAHA,,,,
Ayodhya,"16086","16086",( 16086) AAGAGANJ,,,,
Pryagraj,"16089","16089",( 16089) NEDULA,,,,
Ayodhya,"16091","16091",( 16091) HAIDARGANJ 2,,,,
Pryagraj,"16093","16093",( 16093) PRATAPPUR,,,,
Pryagraj,"16096","16096",( 16096) MAHUA KOTHI,,,,
Ayodhya,"16097","16097",( 16097) NANSABAZAR,,,,
Pryagraj,"16099","16099",( 16099) FATEHPUR MAFI BAZAR,,,,
Pryagraj,"16102","16102",( 16102) RIKHIPUR,,,,
Ayodhya,"16107","16107",( 16107) BANIGADDOPUR,,,,
Ayodhya,"16113","16113",( 16113) CHAURAYBAZAR,,,,
Ayodhya,"16118","16118",( 16118) KHAJURAHAT,,,,
Ayodhya,"16121","16121",( 16121) KOCHAA BAZAR,,,,
Ayodhya,"16125","16125",( 16125) JALALPUR,,,,
Ayodhya,"16128","16128",( 16128) BAYRUGANJ,,,,
Ayodhya,"16131","16131",( 16131) MAU.,,,,
Ayodhya,"16139","16139",( 16139) MOTIGANJ,,,,
Ayodhya,"16142","16142",( 16142) PIPRI UMARNI,,,,
Ayodhya,"16148","16148",( 16148) DHRAMGANJ NO. 1,,,,
Ayodhya,"16153","16153",( 16153) BAITEEKALA,,,,
Ayodhya,"16158","16158",( 16158) UMRAN,,,,
Ayodhya,"16161","16161",( 16161) PDELEWA CHAURAHA,,,,
Ayodhya,"16163","16163",( 16163) PACHIYANA,,,,
Ayodhya,"16173","16173",( 16173) CARAWA,,,,
Ayodhya,"16177","16177",( 16177) NIDHIYAWA,,,,
Ayodhya,"16182","16182",( 16182) PARUWA BAZAR,,,,
Ayodhya,"16188","16188",( 16188) RAMNAGAR,,,,
Ayodhya,"16196","16196",( 16196) JAITPUR NIDHIYAWA,,,,
Ayodhya,"16198","16198",( 16198) KAKOLI,,,,
Ayodhya,"16204","16204",( 16204) GHOPABAZAR,,,,
Ayodhya,"16210","16210",( 16210) SHERPUR PARA,,,,
Ayodhya,"16225","16225",( 16225) MAJRUDDEENPUR,,,,
Ayodhya,"16232","16232",( 16232) BHITAURA,,,,
Ayodhya,"16239","16239",( 16239) SUCCHITAGANJ,,,,
Ayodhya,"16244","16244",( 16244) RAUNAHI,,,,
Lucknow,"16257","16257",( 16257) DANDAHIYA BAZAR( NEAR MANAS COMPLEX CHAURAHA),,,,
Lucknow,"16267","16267",( 16267) NAVEEN GALLA MANDI (ALIGANJ),,,,
Ayodhya,"16276","16276",( 16276) DIYODHI HINDU SINGH,,,,
Lucknow,"16277","16277",( 16277) BADSHAHNAGAR CHAURAHA (AT FAIZABAD ROAD),,,,
Agra,"16303","16303",( 16303) BALU GANJ,,,,
Ayodhya,"16306","16306",( 16306) SATTICHAURA,,,,
Ayodhya,"16314","16314",( 16314) SANJAYGANJ,,,,
Agra,"16316","16316",( 16316) NAAMNER-(A),,,,
Agra,"16327","16327",( 16327) NAGLA PRITHVINAATH-(A),,,,
Ayodhya,"16328","16328",( 16328) BHAWANI KA PURWA,,,,
Agra,"16343","16343",( 16343) NARIPURA NO.1,,,,
Ayodhya,"16349","16349",( 16349) BADAGANW,,,,
Agra,"16354","16354",( 16354) SHAHGANJ BODLA ROAD-(A),,,,
Ayodhya,"16365","16365",( 16365) BARIKALA,,,,
Agra,"16370","16370",( 16370) DARESI NO. 2,,,,
Agra,"16375","16375",( 16375) HARIPARWAT-(A),,,,
Agra,"16381","16381",( 16381) GHATIYA,,,,
Ayodhya,"16386","16386",( 16386) MAGALSI,,,,
Agra,"16387","16387",( 16387) BIJLI GHAR CHAURAHA (CHAURAHE SE 150 MTR. KI RADIUS ME)-(A),,,,
Agra,"16389","16389",( 16389) SANJAY PLACE-(A),,,,
Agra,"16396","16396",( 16396) NEW AGRA,,,,
Agra,"16401","16401",( 16401) DHAAKRAAN-(A),,,,
Ayodhya,"16402","16402",( 16402) MUBARAKGANJ,,,,
Agra,"16405","16405",( 16405) NEW AGRA BYPASS ( HOTEL LOTUS SE SRK MALL TAK)-(A),,,,
Agra,"16408","16408",( 16408) BALKESHWAR,,,,
Agra,"16409","16409",( 16409) SADAR BHATTI,,,,
Agra,"16419","16419",( 16419) KAMLA NAGAR (VIKAS MARKET KE AASPASS),,,,
Agra,"16423","16423",( 16423) BHOGIPURA CHAURAHA,,,,
Ayodhya,"16425","16425",( 16425) JAHIRGANJ,,,,
Agra,"16427","16427",( 16427) T.P. NAGAR,,,,
Agra,"16431","16431",( 16431) SHAHGANJ,,,,
Agra,"16433","16433",( 16433) KHANDARI,,,,
Agra,"16441","16441",( 16441) SULTANGANJ-(A),,,,
Ayodhya,"16444","16444",( 16444) THEUNGA,,,,
Agra,"16446","16446",( 16446) KHERIYA MOD (KHERIYA MOD CHAURAHE SE V.I.P. ROAD PAR RAILWAY BRIDGE TAK),,,,
Agra,"16452","16452",( 16452) LAWYERS COLONY(KENDRIYA HINDI SANSTHAN MARG),,,,
Agra,"16458","16458",( 16458) NAGLA BUDHI CHAURAHA,,,,
Agra,"16467","16467",( 16467) SUBHASH NAGAR CHAURAHA,,,,
Agra,"16471","16471",( 16471) SIKANDRA,,,,
Agra,"16478","16478",( 16478) NAGLA TEJA,,,,
Lucknow,"16481","16481",( 16481) MADIYAON( NEAR ENGINEERING COLLEGE CHAURAHA RING ROAD),,,,
Lucknow,"16487","16487",( 16487) BHITHAULI CHUNGI,,,,
